raw_record_id,deduped_record_id,dedupe_key,source_database,source_record_id
raw-041208,deduped-032971,doi:10.34462/0002000327,OpenAlex,https://openalex.org/W7144111581
raw-041614,deduped-032972,doi:10.34627/adastra.v2i1.466,OpenAlex,https://openalex.org/W7154838381
raw-037087,deduped-032973,doi:10.34655/bgsha.2025.80.3.009,OpenAlex,https://openalex.org/W4415267233
raw-011237,deduped-032974,doi:10.34657/9061,OpenAlex,https://openalex.org/W3012966507
raw-032352,deduped-032975,doi:10.34660/inf.2023.14.33.081,OpenAlex,https://openalex.org/W4405284812
raw-032354,deduped-032976,doi:10.34660/inf.2023.15.62.087,OpenAlex,https://openalex.org/W4405284833
raw-032347,deduped-032977,doi:10.34660/inf.2023.25.15.088,OpenAlex,https://openalex.org/W4405284763
raw-032350,deduped-032978,doi:10.34660/inf.2023.31.72.086,OpenAlex,https://openalex.org/W4405284777
raw-032344,deduped-032979,doi:10.34660/inf.2023.35.35.077,OpenAlex,https://openalex.org/W4405284701
raw-032368,deduped-032980,doi:10.34660/inf.2023.40.50.064,OpenAlex,https://openalex.org/W4405285102
raw-032361,deduped-032981,doi:10.34660/inf.2023.42.89.073,OpenAlex,https://openalex.org/W4405284871
raw-032365,deduped-032982,doi:10.34660/inf.2023.46.59.068,OpenAlex,https://openalex.org/W4405285085
raw-032356,deduped-032983,doi:10.34660/inf.2023.48.30.080,OpenAlex,https://openalex.org/W4405284836
raw-032360,deduped-032984,doi:10.34660/inf.2023.49.98.118,OpenAlex,https://openalex.org/W4405284865
raw-032358,deduped-032985,doi:10.34660/inf.2023.55.39.092,OpenAlex,https://openalex.org/W4405284856
raw-032351,deduped-032986,doi:10.34660/inf.2023.57.78.075,OpenAlex,https://openalex.org/W4405284806
raw-032353,deduped-032987,doi:10.34660/inf.2023.59.48.067,OpenAlex,https://openalex.org/W4405284831
raw-032349,deduped-032988,doi:10.34660/inf.2023.64.86.091,OpenAlex,https://openalex.org/W4405284775
raw-032364,deduped-032989,doi:10.34660/inf.2023.67.92.072,OpenAlex,https://openalex.org/W4405285080
raw-032359,deduped-032990,doi:10.34660/inf.2023.72.56.084,OpenAlex,https://openalex.org/W4405284857
raw-032348,deduped-032991,doi:10.34660/inf.2023.73.76.089,OpenAlex,https://openalex.org/W4405284769
raw-032346,deduped-032992,doi:10.34660/inf.2023.74.54.066,OpenAlex,https://openalex.org/W4405284757
raw-032345,deduped-032993,doi:10.34660/inf.2023.75.98.076,OpenAlex,https://openalex.org/W4405284739
raw-032367,deduped-032994,doi:10.34660/inf.2023.80.21.078,OpenAlex,https://openalex.org/W4405285095
raw-032363,deduped-032995,doi:10.34660/inf.2023.80.47.085,OpenAlex,https://openalex.org/W4405284967
raw-032357,deduped-032996,doi:10.34660/inf.2023.86.51.070,OpenAlex,https://openalex.org/W4405284841
raw-032355,deduped-032997,doi:10.34660/inf.2023.86.63.082,OpenAlex,https://openalex.org/W4405284834
raw-032366,deduped-032998,doi:10.34660/inf.2023.95.24.071,OpenAlex,https://openalex.org/W4405285094
raw-032362,deduped-032999,doi:10.34660/inf.2023.95.89.083,OpenAlex,https://openalex.org/W4405284937
raw-038613,deduped-033000,doi:10.34726/hss.2025.133331,OpenAlex,https://openalex.org/W7114931599
raw-038865,deduped-033001,doi:10.34726/hss.2025.137150,OpenAlex,https://openalex.org/W7117770870
raw-038604,deduped-033002,doi:10.34734/fzj-2025-05162,OpenAlex,https://openalex.org/W7114912128
raw-041431,deduped-033003,doi:10.34734/fzj-2026-02109,OpenAlex,https://openalex.org/W7152549845
raw-030231,deduped-033004,doi:10.34753/hs.2023.5.1.34,OpenAlex,https://openalex.org/W4400776652
raw-030258,deduped-033005,doi:10.34925/eip.2021.134.9.088,OpenAlex,https://openalex.org/W4400852805
raw-030259,deduped-033006,doi:10.34925/eip.2021.135.10.097,OpenAlex,https://openalex.org/W4400852808
raw-037641,deduped-033007,doi:10.35166/jipm.v8i2.137,OpenAlex,https://openalex.org/W4416247927
raw-027045,deduped-033008,doi:10.35208/ert.1340030,OpenAlex,https://openalex.org/W4388998474
raw-037704,deduped-033009,doi:10.35208/ert.1582928,OpenAlex,https://openalex.org/W4416339709
raw-039921,deduped-033010,doi:10.35219/ann-ugal-math-phys-mec.2025.2.03,OpenAlex,https://openalex.org/W7129399369
raw-038848,deduped-033011,doi:10.35219/jards.2025.4.12,OpenAlex,https://openalex.org/W7117675441
raw-009769,deduped-033012,doi:10.35248/2157-7463.19.10.396,OpenAlex,https://openalex.org/W2977534997
raw-014796,deduped-033013,doi:10.35248/2168-9881.21.10.204,OpenAlex,https://openalex.org/W3131613203
raw-009723,deduped-033014,doi:10.35248/2593-9173.19.10.256,OpenAlex,https://openalex.org/W2974797204
raw-024393,deduped-033015,doi:10.35305/agro40.e029,OpenAlex,https://openalex.org/W4377205852
raw-022467,deduped-033016,doi:10.35366/108713,OpenAlex,https://openalex.org/W4313208672
raw-026601,deduped-033017,doi:10.35366/113104,OpenAlex,https://openalex.org/W4387886394
raw-028567,deduped-033018,doi:10.35366/114856,OpenAlex,https://openalex.org/W4392669784
raw-032421,deduped-033019,doi:10.35366/118573,OpenAlex,https://openalex.org/W4405432324
raw-014825,deduped-033020,doi:10.35366/85427,OpenAlex,https://openalex.org/W3132412871
raw-026801,deduped-033021,doi:10.35410/ijaeb.2023.5858,OpenAlex,https://openalex.org/W4388468021
raw-021799,deduped-033022,doi:10.35414/akufemubid.1072464,OpenAlex,https://openalex.org/W4307868750
raw-019309,deduped-033023,doi:10.35424/regeo.164.2022.1034,OpenAlex,https://openalex.org/W4220993183
raw-019247,deduped-033024,doi:10.35424/regeo.164.2022.1039,OpenAlex,https://openalex.org/W4220863966
raw-019218,deduped-033025,doi:10.35424/regeo.164.2022.1085,OpenAlex,https://openalex.org/W4220810878
raw-022967,deduped-033026,doi:10.35424/regeo.166.2023.1052,OpenAlex,https://openalex.org/W4319073111
raw-022271,deduped-033027,doi:10.35429/jesn.2022.22.8.8.17,OpenAlex,https://openalex.org/W4311787579
raw-022442,deduped-033028,doi:10.35483/acsa.aia.fallintercarbon.20.32,OpenAlex,https://openalex.org/W4312918991
raw-027570,deduped-033029,doi:10.35483/acsa.aia.inter.22.13,OpenAlex,https://openalex.org/W4390528123
raw-030108,deduped-033030,doi:10.35495/ajab.2023.300,OpenAlex,https://openalex.org/W4400466939
raw-014162,deduped-033031,doi:10.35513/21658005.2020.2.4,OpenAlex,https://openalex.org/W3116587670
raw-017490,deduped-033032,doi:10.35513/21658005.2021.1.5,OpenAlex,https://openalex.org/W3201609344
raw-018623,deduped-033033,doi:10.35535/pfsyst-2021-0011,OpenAlex,https://openalex.org/W4206264513
raw-014072,deduped-033034,doi:10.35550/visnykagro2019.01.018,OpenAlex,https://openalex.org/W3113328540
raw-010946,deduped-033035,doi:10.35567/1999-4508-2017-3-1,OpenAlex,https://openalex.org/W3007187924
raw-038799,deduped-033036,doi:10.35595/2414-9179-2025-1-31-431-444,OpenAlex,https://openalex.org/W7117417767
raw-018702,deduped-033037,doi:10.35614/issn-2341-6408-ik-2021-02-rl,OpenAlex,https://openalex.org/W4206813116
raw-018506,deduped-033038,doi:10.35614/issn-2341-6408-ik-2021-03-rl,OpenAlex,https://openalex.org/W4205418360
raw-019845,deduped-033039,doi:10.35614/issn-2341-6408-ik-2021-04-rl,OpenAlex,https://openalex.org/W4235150458
raw-020184,deduped-033040,doi:10.35614/issn-2341-6408-ik-2022-08-rl,OpenAlex,https://openalex.org/W4281732137
raw-027193,deduped-033041,doi:10.35614/issn-2341-6408-ik-2024-02-rl,OpenAlex,https://openalex.org/W4389442638
raw-031563,deduped-033042,doi:10.35614/issn-2341-6408-ik-2024-05-rl,OpenAlex,https://openalex.org/W4403489929
raw-035646,deduped-033043,doi:10.35629/5252-0707600611,OpenAlex,https://openalex.org/W4412544784
raw-035699,deduped-033044,doi:10.35631/jthem.1040001,OpenAlex,https://openalex.org/W4412676036
raw-023699,deduped-033045,doi:10.35674/kent.1189532,OpenAlex,https://openalex.org/W4360951759
raw-026978,deduped-033046,doi:10.35674/kent.1376835,OpenAlex,https://openalex.org/W4388867913
raw-029308,deduped-033047,doi:10.35674/kent.1451207,OpenAlex,https://openalex.org/W4396654110
raw-042072,deduped-033048,doi:10.35701/rcgs.v28.1161,OpenAlex,https://openalex.org/W7161477082
raw-034546,deduped-033049,doi:10.35735/26870509_2025_21_4,OpenAlex,https://openalex.org/W4410386454
raw-019895,deduped-033050,doi:10.35741/issn.0258-2724.55.2.17,OpenAlex,https://openalex.org/W4243361930
raw-032824,deduped-033051,doi:10.35741/issn.0258-2724.59.6.12,OpenAlex,https://openalex.org/W4406251858
raw-031042,deduped-033052,doi:10.35755/jmedassocthai.2024.7.14012,OpenAlex,https://openalex.org/W4402684594
raw-033338,deduped-033053,doi:10.35757/civ.2023.32.05,OpenAlex,https://openalex.org/W4407579279
raw-009537,deduped-033054,doi:10.35762/aer.2019.41.2.1,OpenAlex,https://openalex.org/W2969834853
raw-013831,deduped-033055,doi:10.35762/aer.2021.43.1.1,OpenAlex,https://openalex.org/W3107819176
raw-017417,deduped-033056,doi:10.35762/aer.2021.43.4.1,OpenAlex,https://openalex.org/W3200463429
raw-030784,deduped-033057,doi:10.35826/ijoess.4489,OpenAlex,https://openalex.org/W4402117667
raw-035706,deduped-033058,doi:10.35925/j.multi.2025.1.6,OpenAlex,https://openalex.org/W4412690699
raw-017820,deduped-033059,doi:10.35940/ijeat.c6431.029320,OpenAlex,https://openalex.org/W3209031700
raw-019904,deduped-033060,doi:10.35940/ijitee.i8904.0881019,OpenAlex,https://openalex.org/W4244567740
raw-019848,deduped-033061,doi:10.35940/ijrte.b1029.0782s219,OpenAlex,https://openalex.org/W4235581399
raw-019916,deduped-033062,doi:10.35940/ijrte.e5062.018520,OpenAlex,https://openalex.org/W4247091700
raw-020598,deduped-033063,doi:10.35977/0104-1096.cct2021.v38.26767,OpenAlex,https://openalex.org/W4285332570
raw-023601,deduped-033064,doi:10.35977/0104-1096.cct2022.v39.27070,OpenAlex,https://openalex.org/W4327743161
raw-029165,deduped-033065,doi:10.36004/nier.cecg.ii.2023.17.8,OpenAlex,https://openalex.org/W4395057418
raw-036904,deduped-033066,doi:10.36038/0234-2774-2025-26-3-51-64,OpenAlex,https://openalex.org/W4414909823
raw-038807,deduped-033067,doi:10.36038/0234-2774-2025-26-4-113-126,OpenAlex,https://openalex.org/W7117461062
raw-021752,deduped-033068,doi:10.36074/logos-14.10.2022.45,OpenAlex,https://openalex.org/W4307331292
raw-023298,deduped-033069,doi:10.36103/ijas.v54i1.1698,OpenAlex,https://openalex.org/W4321496016
raw-038162,deduped-033070,doi:10.36227/techrxiv.176300555.52692091/v2,OpenAlex,https://openalex.org/W4417174824
raw-022708,deduped-033071,doi:10.36249/4d.3386,OpenAlex,https://openalex.org/W4315702823
raw-039428,deduped-033072,doi:10.36249/4d.78.6947,OpenAlex,https://openalex.org/W7125814886
raw-031970,deduped-033073,doi:10.36253/a_h-15232,OpenAlex,https://openalex.org/W4404438668
raw-039290,deduped-033074,doi:10.36253/a_h-18167,OpenAlex,https://openalex.org/W7124954380
raw-037077,deduped-033075,doi:10.36253/cambio-17902,OpenAlex,https://openalex.org/W4415260363
raw-039475,deduped-033076,doi:10.36253/contest-16533,OpenAlex,https://openalex.org/W7126047405
raw-016968,deduped-033077,doi:10.36253/ijam-1073,OpenAlex,https://openalex.org/W3192518423
raw-027900,deduped-033078,doi:10.36253/ijam-2194,OpenAlex,https://openalex.org/W4391229100
raw-031832,deduped-033079,doi:10.36253/ijam-2782,OpenAlex,https://openalex.org/W4404113384
raw-036770,deduped-033080,doi:10.36253/ijam-2920,OpenAlex,https://openalex.org/W4414589585
raw-036268,deduped-033081,doi:10.36253/ijam-3064,OpenAlex,https://openalex.org/W4413765020
raw-041925,deduped-033082,doi:10.36253/ijam-3827,OpenAlex,https://openalex.org/W7160534033
raw-016872,deduped-033083,doi:10.36253/ijam-406,OpenAlex,https://openalex.org/W3188604592
raw-022898,deduped-033084,doi:10.36253/ijam-758,OpenAlex,https://openalex.org/W4318472654
raw-027531,deduped-033085,doi:10.36253/jaeid-15000,OpenAlex,https://openalex.org/W4390412040
raw-032644,deduped-033086,doi:10.36253/jaeid-16073,OpenAlex,https://openalex.org/W4405873552
raw-035598,deduped-033087,doi:10.36253/jaeid-16757,OpenAlex,https://openalex.org/W4412448692
raw-038923,deduped-033088,doi:10.36253/jaeid-18519,OpenAlex,https://openalex.org/W7118143380
raw-027312,deduped-033089,doi:10.36253/rv-14112,OpenAlex,https://openalex.org/W4389742604
raw-024535,deduped-033090,doi:10.36253/techne-13723,OpenAlex,https://openalex.org/W4378906056
raw-001942,deduped-033091,doi:10.36334/modsim.2011.f5.evans,OpenAlex,https://openalex.org/W2188295571
raw-009766,deduped-033092,doi:10.36334/modsim.2011.f5.syktus,OpenAlex,https://openalex.org/W2977490213
raw-001931,deduped-033093,doi:10.36334/modsim.2011.f5.wong,OpenAlex,https://openalex.org/W2185857999
raw-019952,deduped-033094,doi:10.36334/modsim.2013.l11.katzfey,OpenAlex,https://openalex.org/W4251344147
raw-019953,deduped-033095,doi:10.36334/modsim.2013.l5.rashid,OpenAlex,https://openalex.org/W4251501490
raw-019947,deduped-033096,doi:10.36334/modsim.2015.b3.zhang,OpenAlex,https://openalex.org/W4250643041
raw-019906,deduped-033097,doi:10.36334/modsim.2015.g2.faivre,OpenAlex,https://openalex.org/W4245310895
raw-019833,deduped-033098,doi:10.36334/modsim.2015.g4.dowdy,OpenAlex,https://openalex.org/W4233058286
raw-019902,deduped-033099,doi:10.36334/modsim.2015.g4.wang,OpenAlex,https://openalex.org/W4244071685
raw-003625,deduped-033100,doi:10.36334/modsim.2015.g5.magome,OpenAlex,https://openalex.org/W2550890976
raw-002978,deduped-033101,doi:10.36334/modsim.2015.l13.hasegawa,OpenAlex,https://openalex.org/W2417708139
raw-019922,deduped-033102,doi:10.36334/modsim.2015.l13.zheng,OpenAlex,https://openalex.org/W4248012553
raw-010373,deduped-033103,doi:10.36334/modsim.2017.g6.chiew,OpenAlex,https://openalex.org/W2994744655
raw-005845,deduped-033104,doi:10.36334/modsim.2017.h11.remenyi,OpenAlex,https://openalex.org/W2785728704
raw-005572,deduped-033105,doi:10.36334/modsim.2017.l16.chiew,OpenAlex,https://openalex.org/W2771725370
raw-005580,deduped-033106,doi:10.36334/modsim.2017.l17.penton,OpenAlex,https://openalex.org/W2772178651
raw-019829,deduped-033107,doi:10.36334/modsim.2019.g4.sultana,OpenAlex,https://openalex.org/W4232504152
raw-019850,deduped-033108,doi:10.36334/modsim.2019.k7.zhengh,OpenAlex,https://openalex.org/W4235827526
raw-018442,deduped-033109,doi:10.36334/modsim.2021.g1.moore,OpenAlex,https://openalex.org/W4200610243
raw-018346,deduped-033110,doi:10.36334/modsim.2021.g1.weeraratne,OpenAlex,https://openalex.org/W4200311916
raw-018410,deduped-033111,doi:10.36334/modsim.2021.g3.dowdy,OpenAlex,https://openalex.org/W4200519921
raw-018363,deduped-033112,doi:10.36334/modsim.2021.g4.bell,OpenAlex,https://openalex.org/W4200376458
raw-018269,deduped-033113,doi:10.36334/modsim.2021.j5.culley,OpenAlex,https://openalex.org/W4200088457
raw-025522,deduped-033114,doi:10.36334/modsim.2023.benz,OpenAlex,https://openalex.org/W4385662879
raw-025523,deduped-033115,doi:10.36334/modsim.2023.burns,OpenAlex,https://openalex.org/W4385662955
raw-025518,deduped-033116,doi:10.36334/modsim.2023.chen30,OpenAlex,https://openalex.org/W4385662718
raw-025519,deduped-033117,doi:10.36334/modsim.2023.denson,OpenAlex,https://openalex.org/W4385662721
raw-025525,deduped-033118,doi:10.36334/modsim.2023.devanand483,OpenAlex,https://openalex.org/W4385663011
raw-025511,deduped-033119,doi:10.36334/modsim.2023.eccles,OpenAlex,https://openalex.org/W4385660747
raw-025517,deduped-033120,doi:10.36334/modsim.2023.khan432,OpenAlex,https://openalex.org/W4385662656
raw-025516,deduped-033121,doi:10.36334/modsim.2023.poddar,OpenAlex,https://openalex.org/W4385662648
raw-025521,deduped-033122,doi:10.36334/modsim.2023.ren357,OpenAlex,https://openalex.org/W4385662869
raw-025509,deduped-033123,doi:10.36334/modsim.2023.savadamuthu,OpenAlex,https://openalex.org/W4385660588
raw-025506,deduped-033124,doi:10.36334/modsim.2023.schopf,OpenAlex,https://openalex.org/W4385660460
raw-025510,deduped-033125,doi:10.36334/modsim.2023.wang134,OpenAlex,https://openalex.org/W4385660712
raw-025520,deduped-033126,doi:10.36334/modsim.2023.wasko,OpenAlex,https://openalex.org/W4385662831
raw-025524,deduped-033127,doi:10.36334/modsim.2023.wilkinson,OpenAlex,https://openalex.org/W4385662976
raw-025508,deduped-033128,doi:10.36334/modsim.2023.zhang394,OpenAlex,https://openalex.org/W4385660583
raw-025526,deduped-033129,doi:10.36334/modsim.2023.zhang48,OpenAlex,https://openalex.org/W4385663013
raw-025514,deduped-033130,doi:10.36334/modsim.2023.zhang49,OpenAlex,https://openalex.org/W4385662515
raw-025507,deduped-033131,doi:10.36334/modsim.2023.zhu596,OpenAlex,https://openalex.org/W4385660462
raw-025515,deduped-033132,doi:10.36334/modsim.2023.zou336,OpenAlex,https://openalex.org/W4385662516
raw-010104,deduped-033133,doi:10.36335/vnjhm.2019(698).31-37,OpenAlex,https://openalex.org/W2987395430
raw-010066,deduped-033134,doi:10.36335/vnjhm.2019(699).59-67,OpenAlex,https://openalex.org/W2985787328
raw-010136,deduped-033135,doi:10.36335/vnjhm.2019(700).12-22,OpenAlex,https://openalex.org/W2988968183
raw-010034,deduped-033136,doi:10.36335/vnjhm.2019(700).23-33,OpenAlex,https://openalex.org/W2984548808
raw-010041,deduped-033137,doi:10.36335/vnjhm.2019(704).20-27,OpenAlex,https://openalex.org/W2984825564
raw-010241,deduped-033138,doi:10.36335/vnjhm.2019(705).11-21,OpenAlex,https://openalex.org/W2990932090
raw-010264,deduped-033139,doi:10.36335/vnjhm.2019(707).11-19,OpenAlex,https://openalex.org/W2991231637
raw-010383,deduped-033140,doi:10.36335/vnjhm.2019(eme2).86-97,OpenAlex,https://openalex.org/W2994893718
raw-011139,deduped-033141,doi:10.36335/vnjhm.2020(709).13-24,OpenAlex,https://openalex.org/W3011157729
raw-011221,deduped-033142,doi:10.36335/vnjhm.2020(709).33-42,OpenAlex,https://openalex.org/W3012545434
raw-014182,deduped-033143,doi:10.36335/vnjhm.2020(720).23-31,OpenAlex,https://openalex.org/W3117395704
raw-014141,deduped-033144,doi:10.36335/vnjhm.2020(720).61-77,OpenAlex,https://openalex.org/W3116036276
raw-015663,deduped-033145,doi:10.36335/vnjhm.2021(7).65-73,OpenAlex,https://openalex.org/W3159910871
raw-015655,deduped-033146,doi:10.36335/vnjhm.2021(7).85-96,OpenAlex,https://openalex.org/W3159722567
raw-015428,deduped-033147,doi:10.36335/vnjhm.2021(724).1-14,OpenAlex,https://openalex.org/W3154790583
raw-015994,deduped-033148,doi:10.36335/vnjhm.2021(726).57-69,OpenAlex,https://openalex.org/W3166552636
raw-016100,deduped-033149,doi:10.36335/vnjhm.2021(727).33-43,OpenAlex,https://openalex.org/W3168637008
raw-015975,deduped-033150,doi:10.36335/vnjhm.2021(727).44-55,OpenAlex,https://openalex.org/W3166023411
raw-016627,deduped-033151,doi:10.36335/vnjhm.2021(728).1-13,OpenAlex,https://openalex.org/W3181936231
raw-016537,deduped-033152,doi:10.36335/vnjhm.2021(728).67-79,OpenAlex,https://openalex.org/W3178030789
raw-016544,deduped-033153,doi:10.36335/vnjhm.2021(728).94-108,OpenAlex,https://openalex.org/W3178418942
raw-017112,deduped-033154,doi:10.36335/vnjhm.2021(729).1-13,OpenAlex,https://openalex.org/W3195449888
raw-017111,deduped-033155,doi:10.36335/vnjhm.2021(729).79-90,OpenAlex,https://openalex.org/W3195427280
raw-017080,deduped-033156,doi:10.36335/vnjhm.2021(730).42-52,OpenAlex,https://openalex.org/W3194914545
raw-017696,deduped-033157,doi:10.36335/vnjhm.2021(732).65-78,OpenAlex,https://openalex.org/W3205802904
raw-016996,deduped-033158,doi:10.36335/vnjhm.2021(8).1-8,OpenAlex,https://openalex.org/W3193379264
raw-017127,deduped-033159,doi:10.36335/vnjhm.2021(8).9-15,OpenAlex,https://openalex.org/W3195633665
raw-021037,deduped-033160,doi:10.36335/vnjhm.2022(10).11-23,OpenAlex,https://openalex.org/W4293087475
raw-021428,deduped-033161,doi:10.36335/vnjhm.2022(740(1)).77-86,OpenAlex,https://openalex.org/W4297476901
raw-021435,deduped-033162,doi:10.36335/vnjhm.2022(741).42-56,OpenAlex,https://openalex.org/W4297522817
raw-019487,deduped-033163,doi:10.36335/vnjhm.2022(eme4).389-398,OpenAlex,https://openalex.org/W4224287127
raw-024980,deduped-033164,doi:10.36335/vnjhm.2023(750(1)).1-15,OpenAlex,https://openalex.org/W4382698669
raw-024865,deduped-033165,doi:10.36335/vnjhm.2023(750).1-12,OpenAlex,https://openalex.org/W4381804151
raw-024864,deduped-033166,doi:10.36335/vnjhm.2023(750).49-65,OpenAlex,https://openalex.org/W4381801538
raw-025443,deduped-033167,doi:10.36335/vnjhm.2023(751).28-41,OpenAlex,https://openalex.org/W4385518183
raw-025444,deduped-033168,doi:10.36335/vnjhm.2023(751).42-52,OpenAlex,https://openalex.org/W4385518278
raw-026697,deduped-033169,doi:10.36335/vnjhm.2023(755(1)).1-10,OpenAlex,https://openalex.org/W4388152457
raw-026686,deduped-033170,doi:10.36335/vnjhm.2023(755(1)).43-55,OpenAlex,https://openalex.org/W4388113383
raw-026687,deduped-033171,doi:10.36335/vnjhm.2023(755(1)).83-94,OpenAlex,https://openalex.org/W4388113655
raw-032602,deduped-033172,doi:10.36335/vnjhm.2024(21).57-75,OpenAlex,https://openalex.org/W4405791415
raw-026967,deduped-033173,doi:10.36335/vnjhm.2024(757).11-24,OpenAlex,https://openalex.org/W4388838643
raw-027694,deduped-033174,doi:10.36335/vnjhm.2024(760).41-53,OpenAlex,https://openalex.org/W4390768095
raw-028867,deduped-033175,doi:10.36335/vnjhm.2024(762).47-61,OpenAlex,https://openalex.org/W4393679566
raw-029306,deduped-033176,doi:10.36335/vnjhm.2024(764).66-77,OpenAlex,https://openalex.org/W4396650058
raw-031625,deduped-033177,doi:10.36335/vnjhm.2024(767).10-19,OpenAlex,https://openalex.org/W4403670383
raw-031654,deduped-033178,doi:10.36335/vnjhm.2025(770).68-83,OpenAlex,https://openalex.org/W4403745503
raw-032314,deduped-033179,doi:10.36335/vnjhm.2025(772).24-37,OpenAlex,https://openalex.org/W4405197515
raw-030440,deduped-033180,doi:10.36344/utecem.2024.v02i01.003,OpenAlex,https://openalex.org/W4401340370
raw-035190,deduped-033181,doi:10.36347/sajb.2025.v13i06.010,OpenAlex,https://openalex.org/W4411506136
raw-030467,deduped-033182,doi:10.36348/gajab.2024.v06i04.002,OpenAlex,https://openalex.org/W4401401782
raw-031944,deduped-033183,doi:10.36349/easjals.2024.v07i11.002,OpenAlex,https://openalex.org/W4404362973
raw-035433,deduped-033184,doi:10.36378/juatika.v7i2.4430,OpenAlex,https://openalex.org/W4412053719
raw-009581,deduped-033185,doi:10.36487/acg_rep/1915_49_botula,OpenAlex,https://openalex.org/W2971012837
raw-013508,deduped-033186,doi:10.36487/acg_repo/2052_99,OpenAlex,https://openalex.org/W3095367074
raw-022413,deduped-033187,doi:10.36487/acg_repo/2215_15,OpenAlex,https://openalex.org/W4312677618
raw-022406,deduped-033188,doi:10.36487/acg_repo/2215_28,OpenAlex,https://openalex.org/W4312585263
raw-022420,deduped-033189,doi:10.36487/acg_repo/2215_42,OpenAlex,https://openalex.org/W4312725330
raw-022435,deduped-033190,doi:10.36487/acg_repo/2215_46,OpenAlex,https://openalex.org/W4312856988
raw-026281,deduped-033191,doi:10.36487/acg_repo/2315_032,OpenAlex,https://openalex.org/W4387261164
raw-019119,deduped-033192,doi:10.36497/jri.v42i1.276,OpenAlex,https://openalex.org/W4214925730
raw-032898,deduped-033193,doi:10.36508/journal.2024.29.15.006,OpenAlex,https://openalex.org/W4406416806
raw-023889,deduped-033194,doi:10.36522/2181-9637-2022-1-8,OpenAlex,https://openalex.org/W4362727437
raw-038104,deduped-033195,doi:10.36570/jduhs.2025.3.2591,OpenAlex,https://openalex.org/W4417070718
raw-018393,deduped-033196,doi:10.36615/digitalfoodenergywatersystems.v2i2.711,OpenAlex,https://openalex.org/W4200457560
raw-016339,deduped-033197,doi:10.36640/mjeal.10.1.implementing,OpenAlex,https://openalex.org/W3173580890
raw-014513,deduped-033198,doi:10.36640/mjeal.4.1.delinking,OpenAlex,https://openalex.org/W3125290553
raw-013999,deduped-033199,doi:10.36659/dae.2021.013,OpenAlex,https://openalex.org/W3111818606
raw-021517,deduped-033200,doi:10.36659/dae.2022.065,OpenAlex,https://openalex.org/W4301185019
raw-030269,deduped-033201,doi:10.36659/dae.2024.040,OpenAlex,https://openalex.org/W4400878229
raw-039702,deduped-033202,doi:10.36677/geografiaaplicada.v2i1.27560,OpenAlex,https://openalex.org/W7128320202
raw-025858,deduped-033203,doi:10.36688/ewtec-2023-155,OpenAlex,https://openalex.org/W4386360291
raw-035086,deduped-033204,doi:10.36688/imej.8.177-186,OpenAlex,https://openalex.org/W4411340537
raw-024744,deduped-033205,doi:10.36754/ctimc.v1i2.323,OpenAlex,https://openalex.org/W4380886023
raw-024738,deduped-033206,doi:10.36754/ctimc.v1i2.326,OpenAlex,https://openalex.org/W4380876650
raw-005867,deduped-033207,doi:10.36754/jmkg.v3i3.13,OpenAlex,https://openalex.org/W2786642497
raw-009808,deduped-033208,doi:10.36754/jmkg.v4i3.51,OpenAlex,https://openalex.org/W2978925918
raw-000162,deduped-033208,doi:10.36754/jmkg.v4i3.51,Crossref,https://doi.org/10.36754/jmkg.v4i3.51
raw-034771,deduped-033209,doi:10.36773/1818-1112-2025-136-1-116-122,OpenAlex,https://openalex.org/W4410822795
raw-039569,deduped-033210,doi:10.36773/1818-1112-2025-138-3-141-158,OpenAlex,https://openalex.org/W7127291119
raw-033822,deduped-033211,doi:10.36777/jag2025.4.1.2,OpenAlex,https://openalex.org/W4408995197
raw-029498,deduped-033212,doi:10.36808/if/2023/v149i11/169433,OpenAlex,https://openalex.org/W4398180482
raw-041830,deduped-033213,doi:10.36808/if/2025/v151i11/170847,OpenAlex,https://openalex.org/W7159821093
raw-033738,deduped-033214,doi:10.36819/sw25.006,OpenAlex,https://openalex.org/W4408658633
raw-016747,deduped-033215,doi:10.36838/v3i3.18,OpenAlex,https://openalex.org/W3185299936
raw-019825,deduped-033216,doi:10.36838/v3i3.5,OpenAlex,https://openalex.org/W4231751143
raw-024333,deduped-033217,doi:10.36838/v5i2.13,OpenAlex,https://openalex.org/W4377031263
raw-021482,deduped-033218,doi:10.36866/pn.127.29,OpenAlex,https://openalex.org/W4298150054
raw-031629,deduped-033219,doi:10.36868/ijcs.2024.03.23,OpenAlex,https://openalex.org/W4403687324
raw-031121,deduped-033220,doi:10.36904/20240579,OpenAlex,https://openalex.org/W4402841406
raw-013457,deduped-033221,doi:10.36904/tsm/202010029,OpenAlex,https://openalex.org/W3094411680
raw-035127,deduped-033222,doi:10.36904/tsm/20250575,OpenAlex,https://openalex.org/W4411431815
raw-035082,deduped-033223,doi:10.36922/ajwep025150107,OpenAlex,https://openalex.org/W4411333323
raw-032078,deduped-033224,doi:10.36930/conf150.1.01,OpenAlex,https://openalex.org/W4404696310
raw-018350,deduped-033225,doi:10.36937/janset.2022.6576,OpenAlex,https://openalex.org/W4200350109
raw-026379,deduped-033226,doi:10.36948/ijfmr.2023.v05i05.7185,OpenAlex,https://openalex.org/W4387477043
